0.0483254503617246,0.0854331641316166
0.0595350876321567,0.090470843390831
0.0427472579458638,0.0812162145727816
0.0354549428154175,0.0714487446233201
0.046992958069514,0.0570061713841006
0.0329928187085837,0.081027016084665
0.0567794345244205,0.0889722582791802
0.0685153996043907,0.0818977285860047
0.0497711364180876,0.101452498826186
0.0495076843014733,0.0807347183439946
0.0341703992564555,0.0607159718235635
0.0346739369469073,0.0575228585063493
0.0448002991532058,0.0707490345266844
0.0513817704221852,0.0809164362205614
0.0506265697674464,0.0641143169080265
0.0413473013007756,0.0692228145762606
0.0260632606580939,0.0712896940202093
0.0392401977095,0.0630080885353256
0.0506037728477826,0.0717546908373634
0.0341771215254191,0.060894247229965
0.0427129077558895,0.0806102656111977
0.0590456623306204,0.0844032710744241
0.0430052090901805,0.0860960773374411
0.0332047747367026,0.0559754018685794
0.047808526639351,0.067930868282411
0.0584075581617356,0.0730771978706324
0.0525719119817631,0.0647786810329746
0.0487980089425784,0.0761032967551422
0.0404623918448034,0.0584089592863261
0.0312054924833787,0.0437273634385495
0.0518857892951306,0.0740831535475902
0.0382047360182609,0.0612996581071339
0.0330732248316275,0.0552416477927288
0.0430464306303777,0.06925368813562
0.0249329146794551,0.0400872365212407
0.0252941753653959,0.0862408802831834
