init_x,init_y,next_x,next_y
0.726143,1.940853,1.158147,1.612463
0.181299,0.780171,1.260234,-1.668721
0.612479,0.677150,-0.832489,1.549508
0.733686,1.294635,-0.424862,1.065536
1.803392,1.671540,-0.775634,0.218833
0.494141,0.715942,0.773391,-0.544604
0.466313,0.530954,-0.358260,-1.367941
1.783825,1.917948,1.935619,0.705360
1.077298,1.794964,1.104694,0.330467
1.613804,0.803207,1.564911,1.841276
0.517100,1.405700,2.816084,0.115349
1.161164,1.241428,1.041478,0.928132
0.113150,0.807387,-1.759816,0.958626
0.591801,1.113696,0.019686,0.721080
0.537155,1.509944,-0.384669,0.432476
0.930441,1.465943,0.103569,0.317497
0.904990,0.972907,2.962115,0.781641
0.624311,1.420668,1.144666,0.777666
1.320806,0.963851,1.848985,0.788859
0.631867,0.233954,1.456161,-1.081299
1.614119,1.465491,2.233116,0.213551
1.369936,1.505547,1.026072,-0.372145
1.585770,1.651298,0.772666,0.769430
1.105109,0.097660,-0.996923,0.008083
0.219816,1.091903,0.123698,0.012148
1.139132,1.344572,3.642412,1.832166
0.158463,1.165828,-0.809409,-0.070608
1.474337,1.367804,0.299337,0.322240
1.569177,1.446298,-0.350960,-0.185307
0.498838,0.927399,0.079214,0.523863
0.648148,0.398018,-0.113871,1.634687
1.807897,0.789366,0.393156,1.187602
0.498159,0.554434,1.786182,1.217916
1.566890,0.335976,1.963789,-0.607195
1.009631,1.247267,0.095634,1.361106
1.810534,0.109023,-0.535436,-1.222776
0.247641,0.997586,-0.422887,1.490388
1.064047,1.909640,0.946556,1.676247
0.870448,0.519959,1.537495,0.974701
0.595030,0.903236,2.246323,0.383794
1.432314,0.321380,0.955396,0.496744
1.355408,1.282884,1.593007,1.239196
1.488439,0.961710,0.671720,0.716948
0.913880,1.667249,-0.522740,0.853190
1.840877,1.866719,0.079021,1.518308
1.034285,0.524390,2.038510,0.032312
1.138359,1.885627,0.386773,2.185570
0.635595,0.021570,-0.701218,0.999077
0.003663,0.424244,-1.694437,1.553156
1.654243,0.146831,1.745509,0.858715
1.697761,1.482463,0.441789,-0.130700
0.997590,0.309072,0.507188,-0.590088
1.101582,0.452356,1.462418,-0.305264
0.471311,0.642438,-0.363083,0.550762
1.322674,0.793844,1.189036,-0.211442
1.486627,1.629423,0.684323,0.402567
1.559488,1.046604,-0.555798,0.374589
0.215990,0.455352,0.336316,0.286092
1.678927,0.132987,2.403855,-1.376344
1.049810,1.982594,1.359808,2.538863
0.093689,0.364192,-1.275457,0.809877
1.139044,1.042288,1.661783,-0.332372
0.408532,1.252072,1.964697,-1.311490
0.361076,0.608338,-0.029780,2.265897
0.693343,0.890677,-0.728336,0.607241
0.372660,1.915695,1.556920,-0.196423
0.425303,1.105185,-1.032113,0.544450
1.272954,0.727333,-0.367745,-1.278818
0.890820,0.577706,0.719468,-0.701189
0.015795,1.956843,1.733227,1.252029
1.218077,1.424764,-0.287591,-0.942033
0.414381,1.781706,1.927525,0.654531
1.116644,0.729366,1.753402,-0.127432
1.145259,1.691259,-0.861852,1.975935
0.936657,1.075591,2.358025,-0.376550
0.020422,1.229880,-0.089791,0.431429
0.862774,1.760529,-0.290173,1.401018
0.635630,0.163254,0.640041,1.182289
0.949835,0.658081,1.814453,0.498367
1.362363,1.307466,1.175183,1.980632
0.554237,0.617642,-0.118430,-0.878266
0.309178,1.380518,-0.286851,1.145164
1.517901,1.626060,-1.294533,1.240749
0.084845,1.649375,-0.867410,1.774757
0.748498,1.899100,0.000835,0.132181
0.066568,1.253309,1.674872,1.875282
1.534810,0.171664,0.379504,1.368779
1.270529,0.577411,-0.464598,0.414382
0.131855,0.592005,-0.435783,-0.208728
1.404506,1.237166,0.554109,1.349230
1.397768,1.759822,0.559055,0.710738
1.189833,1.090701,0.022173,-0.191138
1.208622,0.823118,-0.535477,-1.326239
1.372257,1.217267,2.498382,0.367428
0.857481,0.394657,0.009763,0.818144
1.752694,1.131832,0.563254,-1.318536
0.637984,0.358822,0.273167,1.033924
1.209682,0.958806,1.749466,1.166509
0.018176,0.420153,0.137767,0.645825
1.871989,1.743804,1.802389,0.005806
1.144895,1.154920,0.127054,2.142325
1.111920,0.858482,-1.295231,0.916345
0.147726,1.659733,-0.460748,1.732549
1.226854,0.878703,-0.357004,2.409172
1.729783,1.243321,1.579882,-1.003504
1.410907,1.683442,2.754254,1.092454
1.370094,1.801888,1.289789,0.904397
1.255930,1.065067,-1.255839,0.980145
1.517019,0.026403,1.030390,-0.082889
0.097939,1.115564,0.549982,-0.895983
0.791428,0.502910,1.352153,-0.569578
1.767403,1.308228,0.610978,1.406154
0.232574,0.268008,1.032969,-0.679484
1.749403,0.302079,-0.480887,-0.519182
1.270393,0.370724,-1.656740,0.357452
0.612505,1.513469,0.169980,0.928331
0.485024,1.284583,0.685330,1.056396
1.527068,0.806662,0.667087,0.857269
0.503958,1.500204,-1.891794,1.348401
0.977499,1.405601,0.795320,-0.002434
0.109274,1.686410,-0.388666,-0.210109
0.912528,0.975343,1.095402,-0.331066
0.947923,1.715328,1.738172,1.277628
0.912562,1.202270,0.047765,0.905187
0.014338,0.348545,0.950358,-0.885209
0.954851,1.045528,-0.980907,1.343970
0.755086,0.347653,0.788376,-0.136565
0.051830,1.796892,2.052276,0.652766
0.034227,1.612566,0.459523,0.856697
1.958965,1.729857,1.445354,1.189271
0.269149,0.483000,1.876386,-0.001739
1.439043,1.268193,-0.951396,-0.395050
1.311300,0.922996,2.583789,-1.166531
1.355714,0.325645,1.913378,0.499429
0.961305,1.525918,0.951839,0.417901
0.927482,0.340762,-0.564938,0.122396
0.828137,1.971237,1.955002,1.031773
1.674674,0.941642,1.061724,1.196008
1.674336,1.602903,-0.871248,2.375460
1.117306,0.659494,-0.234105,1.543043
0.618408,0.308896,0.449228,-0.931764
1.846397,0.946672,1.698136,0.791410
1.948972,1.258724,-0.110215,1.662821
0.386767,0.150238,0.819005,-0.792981
0.262033,1.131953,0.177267,2.049929
0.285562,1.652405,0.191008,0.892575
0.442617,1.204280,-0.193713,0.373805
0.523813,0.700867,2.814370,1.511080
1.772938,1.441609,-0.856936,3.300388
1.463094,0.816811,1.428930,1.183614
1.036768,1.114722,0.451863,-1.303911
0.383180,0.848260,-1.033386,1.906437
0.470351,1.971284,0.682360,-0.703338
0.750142,0.439483,-0.559999,2.283386
0.829832,0.310649,1.202922,0.698443
0.585490,0.107852,-0.515791,0.305848
1.023066,0.633747,-0.221149,-0.918883
0.278276,0.810410,0.335162,0.332242
1.574749,0.131351,-0.027449,-0.442619
1.819574,1.272216,0.093746,0.597223
0.101737,0.297997,1.120078,0.014947
0.596260,0.787923,0.601356,0.669365
1.738571,1.103334,-1.598085,0.859881
1.992141,0.555962,1.113414,0.622345
1.228784,0.512640,2.946845,1.816059
0.280546,1.310829,0.576706,1.748516
0.640792,0.718389,0.750888,0.287385
1.987297,1.033071,1.035414,-0.544701
0.354661,0.428761,1.164264,-1.488264
1.563322,1.442976,0.038674,-0.028232
0.745634,0.144014,0.918431,-0.232538
0.637769,1.646281,0.900576,1.616039
1.084942,1.302835,0.120067,0.087746
1.523737,1.299029,2.407510,0.791985
1.585732,0.397992,-0.816606,1.708465
0.857969,0.221340,1.202568,0.984258
0.287252,1.034960,0.222782,0.796194
0.748924,1.375868,1.873483,-1.605938
1.930349,1.379860,0.681211,0.317009
0.444543,0.990327,-0.738223,-0.424541
0.434302,0.335703,0.181558,0.059256
0.256490,1.820021,0.412805,1.184149
1.837920,0.296357,0.551987,0.526623
1.290444,1.518861,-0.371437,1.028109
0.137981,1.833703,0.013713,-0.386756
1.068081,1.624013,2.069695,0.135702
1.436120,1.266726,0.424755,0.607548
0.614243,0.721413,-1.507230,0.137243
0.118777,1.553749,-0.545302,0.066819
1.640599,1.647299,1.422281,0.733063
1.471621,1.641259,0.676840,-0.090229
1.709467,0.967289,-0.420974,1.616674
0.436848,0.372529,1.565203,1.116177
1.604926,0.655491,1.080812,0.331236
1.720654,0.141929,0.532198,-0.471710
0.747504,1.938291,0.439377,-1.547720
1.968697,1.994038,-0.035046,0.547368
1.167321,1.412287,1.345343,0.368669
0.358432,1.328398,0.861434,1.808337
1.432061,0.878462,0.331756,0.302802
1.402157,1.799165,1.200685,0.132861
0.696605,0.881250,1.995972,2.660581
1.005751,1.011069,0.828320,-0.370985
0.735935,0.987430,-0.955868,0.685407
1.064061,0.301747,1.055810,1.414677
1.754506,0.899734,2.470226,-0.312874
0.319222,0.994792,-0.630348,2.202026
1.453295,1.347484,0.270805,0.329017
0.134470,0.684680,0.688229,0.077053
1.572816,0.544427,-0.387276,0.885432
0.215001,1.350542,1.130535,1.366834
1.763656,0.801419,1.517910,1.621229
1.966929,0.039519,0.933667,0.503646
0.393655,0.033698,1.525828,-1.307446
0.782747,0.237243,-1.625699,1.015199
0.815118,0.443884,-0.574390,0.233297
1.046015,1.414194,-1.002248,2.525030
1.532549,1.842330,-0.325513,1.564513
0.021467,1.195550,-1.153669,1.444080
1.312319,1.192614,-1.436607,0.668924
1.751807,1.784629,0.361570,-0.005483
