init_x,init_y,next_x,next_y
1.840295,1.697461,-0.614946,2.206113
0.350886,1.178376,2.329542,1.095997
1.904310,1.634942,0.922299,1.095647
0.926676,0.966231,0.807091,2.397903
0.049881,1.381044,-1.591526,-0.633818
0.582169,1.173341,1.235480,1.798864
0.747633,0.727755,-0.134345,0.085989
1.661498,1.740803,2.014371,-0.353333
1.090438,1.961386,1.135424,1.886444
1.200491,1.447230,0.101049,1.257834
0.479779,1.468693,-0.737551,0.588553
0.983784,0.604451,1.096518,0.650677
0.746669,0.927352,-0.400158,0.375766
0.024984,1.141229,0.312077,1.761415
1.953449,1.857773,0.025895,1.421117
0.640698,1.351156,0.661965,-0.236804
0.333365,0.482637,1.576752,1.876830
1.566280,0.663545,-1.049872,-0.499325
1.070157,1.913913,-0.207544,-0.554953
1.200005,1.981659,0.132431,0.635815
0.216451,0.896382,0.190053,1.326537
1.713752,1.955957,0.320741,0.856794
1.126762,0.978878,0.935849,-0.614415
0.778109,1.347847,1.571523,0.998217
1.327661,0.424679,-0.223279,-0.306784
1.192097,1.619350,0.039176,1.678005
0.417014,1.634115,1.287836,-0.273304
1.950387,1.267653,1.766986,0.593010
0.166473,0.321332,0.065053,-0.804992
1.173512,0.796395,1.024166,0.206087
0.311033,0.951316,-0.278243,0.611297
1.167403,0.922393,-2.009855,2.326661
1.394722,1.384942,-1.199049,1.215359
1.609066,1.534864,1.888116,0.718493
0.176791,0.985515,1.382469,0.599137
1.495297,0.239702,0.419732,-0.532510
0.479627,1.867651,0.398551,1.649762
1.613971,0.197765,0.474311,0.387946
1.349390,0.820834,0.796435,0.023489
1.314130,1.510304,1.499104,1.710765
1.784968,1.099079,2.144726,0.420703
1.238426,1.800757,1.228332,2.065016
1.934294,1.698986,1.439202,-0.538400
1.237470,1.400336,-0.331463,-0.179624
0.893570,1.376036,2.478865,-0.443974
0.658874,0.166645,0.775067,0.861063
1.790005,0.413237,1.108247,0.600884
0.606813,1.270999,-0.815798,-0.459365
1.516179,1.264338,0.209846,1.907115
0.305295,1.247989,-0.045934,1.408591
0.657411,0.742938,-0.377282,0.902402
1.132239,0.061022,-0.131261,-1.493706
0.945353,1.596629,-1.654740,1.823048
1.784929,0.008510,1.296027,0.774996
0.973937,1.237840,-0.419584,0.792441
0.439581,1.397658,0.581971,0.372754
1.211575,0.468172,-0.608026,0.482993
0.683879,0.256951,1.343393,1.314997
0.307430,1.450707,-0.288535,1.133235
0.017875,1.849903,0.527425,0.679022
0.618769,0.854689,-2.167537,2.392595
1.665144,0.441875,1.703132,0.024021
1.477669,0.869281,-0.203609,-0.058905
1.363351,0.717944,-0.732822,0.394272
1.458997,1.298176,1.177831,1.804289
1.483511,0.800728,-0.427540,-0.629317
1.851724,1.580739,1.105385,-0.701864
1.471128,1.943048,2.346098,2.032173
0.539565,0.085407,-0.562898,1.620875
1.971452,1.653078,0.882186,1.421245
1.881813,0.085907,1.097920,-0.455308
1.893773,1.693105,0.723087,-0.630286
0.684328,1.567577,1.506098,0.260789
1.643493,1.082437,1.208852,1.003243
0.520740,0.231239,0.071230,-2.406881
0.667522,0.857577,0.550576,0.762728
1.735197,0.213096,-0.213009,-1.072452
1.196871,0.860703,2.282018,-0.686030
0.855417,1.019832,2.229354,-0.029890
0.212240,0.833968,-1.289408,2.864575
1.093708,0.729664,0.096566,0.258846
0.080442,1.316521,0.968507,1.882742
0.163791,0.682441,-0.679569,0.583286
1.940331,0.324243,-0.655767,-1.054007
1.675274,1.248993,2.618546,1.378376
1.246691,0.879545,0.811359,-0.794900
0.273606,1.837512,0.451832,1.631254
1.310882,1.889810,0.555859,-0.506632
0.868776,1.262970,1.043270,1.801307
1.167792,0.268554,-0.141492,0.376301
0.964549,0.629856,-0.032585,1.745232
0.876254,1.096237,0.899932,0.932153
1.160892,1.743732,0.776600,2.910200
0.198201,0.755125,-0.232188,0.863282
0.330514,0.058025,-0.081367,-2.686869
0.803659,0.465093,-0.001469,-1.683431
0.563468,1.843464,1.881160,0.611908
1.197595,1.399002,1.016754,1.319930
1.108293,0.813003,0.980034,0.704545
1.659980,0.836218,2.156897,0.544868
1.920858,0.371790,0.868352,0.921080
0.638779,1.705119,0.753238,0.306124
1.065872,1.188618,0.037693,1.185367
1.480465,0.298485,0.932649,-0.161781
1.970975,0.219777,0.551346,0.492167
0.785683,1.502813,1.183334,1.332852
0.804398,0.193452,-0.882608,0.392870
0.679854,1.398174,1.398986,-0.194457
1.465193,1.766658,1.933482,0.487545
1.093387,0.590348,0.376068,0.101339
0.452297,0.462446,0.165605,-0.463518
0.948033,1.528778,1.062814,2.275987
0.032987,0.212352,-1.238782,-1.301627
0.312172,1.732702,-0.539329,0.379814
0.382012,1.864941,-2.217113,3.233191
1.880418,1.567779,2.099973,-0.524997
1.957030,0.294463,1.564904,0.903640
0.683259,1.885709,1.529341,1.230828
0.615864,0.313288,1.317411,-0.765386
0.267583,0.041829,-2.636726,-1.746057
1.959359,0.967796,1.232193,0.786161
1.883343,0.616565,1.977249,0.650014
1.151103,1.061537,0.458098,0.782817
0.184981,1.238295,0.621464,-0.672937
1.311848,1.928868,0.401995,2.596869
1.169091,1.089891,1.376611,0.379921
1.019125,1.954901,2.604179,1.834288
1.559336,0.917498,1.949857,-1.297003
1.685893,0.544101,-0.448823,-0.055613
1.711015,0.778304,0.618937,0.999489
1.227248,1.510649,0.437754,0.939848
0.174493,1.178139,-0.509113,0.149389
1.097709,0.491750,0.853335,1.534864
0.013610,0.142774,-0.731171,0.214561
1.982148,1.722879,0.618001,0.597829
0.788073,0.882649,-1.708889,-0.317951
0.381503,0.279481,-0.668384,-0.141285
1.319279,0.433081,1.810867,1.291603
0.330441,1.423124,0.859487,-0.605302
0.156921,0.491049,1.403458,-1.004556
0.846422,0.016888,2.110919,-0.521786
1.224835,0.565148,1.875455,2.354154
1.302905,1.048617,2.490053,2.109652
0.299368,0.825831,0.333838,1.358220
1.097303,0.339799,0.679123,-0.708849
1.293878,0.544062,1.324531,-1.953627
1.145892,0.487702,-1.501896,0.313426
1.474773,0.669147,-1.016447,2.380848
0.886777,1.311028,1.033581,0.560209
1.870888,1.941049,0.452243,1.227552
1.768086,0.553793,2.748227,-0.720862
1.320260,0.700482,0.516131,-0.187414
1.022279,1.552943,0.893614,0.683497
1.889824,1.471564,0.991245,0.379592
0.352486,1.477022,-1.146217,1.260033
0.343657,1.521979,-0.018485,2.068174
0.969713,0.188891,-0.170105,-0.212434
