init_x,init_y,next_x,next_y
0.738504,1.183379,1.805219,0.029265
1.021026,0.807154,-0.412344,-1.305698
1.133190,1.993909,-0.414186,2.384246
0.478524,0.256699,2.657132,0.562099
0.783200,0.475956,0.143836,0.583457
1.828601,1.930776,1.277105,-0.382211
1.278287,1.885659,2.088902,0.300873
1.845516,1.398443,1.275076,2.912743
1.867093,1.061803,0.241726,0.888966
1.513660,0.435585,1.335432,0.662191
1.684223,0.489570,0.383727,-1.097440
1.638805,0.784360,0.523331,0.596101
1.953858,1.939473,1.662865,0.524113
0.733059,1.359562,1.607632,-0.944699
0.129967,1.900293,-1.990883,0.034235
1.611448,1.916469,0.416302,0.216564
1.789324,0.908837,1.167322,-0.656694
1.587864,0.671446,0.558798,1.778796
1.489374,1.853903,0.737496,0.108599
0.341208,1.468521,-0.624424,-0.292413
1.691872,0.808991,0.190422,-0.042777
1.685775,1.594073,-0.278102,1.632129
1.256820,0.040807,1.198584,-0.520173
0.673611,1.985318,-1.104712,0.423752
0.368903,0.028553,1.222858,-0.394792
0.820018,0.145560,0.361877,-0.956660
0.355547,1.216118,1.377812,0.140633
1.505130,0.542928,0.620135,-0.126794
1.019269,1.850649,1.115130,0.754985
0.724845,1.469441,0.150364,0.071545
0.666800,1.297446,0.926614,0.633697
0.173039,1.458796,-0.845351,0.051797
1.357301,1.680905,-0.388783,0.857489
0.392659,1.742223,-1.813102,1.330056
0.674841,1.045725,1.073231,0.549458
0.593117,1.865920,0.730703,0.380922
1.130605,1.417538,0.109092,1.171142
1.650707,1.558500,0.692392,-0.555609
1.092837,0.273059,0.560532,0.670687
1.978634,0.469258,2.679959,-2.176751
1.381420,1.568180,0.680820,-0.545841
1.763675,1.945425,0.133042,0.066474
1.194761,1.916602,0.076588,1.513486
1.849293,1.707870,-0.098040,-0.075432
0.525139,1.773654,0.122367,0.387995
0.321912,1.451840,-0.841618,1.255607
0.566407,0.408240,-0.197039,-0.437525
1.043922,0.043791,-0.313689,1.063132
0.265766,0.447091,-0.969949,2.445522
1.274694,0.567555,1.886397,0.371629
1.545711,0.709967,1.452954,1.189760
1.616201,1.593359,1.411740,0.235871
1.400984,1.844314,-1.177371,2.396614
1.818232,1.838958,1.201965,0.395607
0.380739,1.154167,0.452745,0.603220
0.745184,1.808347,1.676899,0.766653
1.653619,1.197026,-0.228248,-1.304413
1.040306,1.283793,1.686645,-0.168057
1.782260,1.549051,-0.055076,-0.238467
1.189726,1.505934,1.027276,1.022651
1.355823,0.814668,-0.209371,-1.870514
1.609333,0.906946,3.330150,1.311225
1.307851,1.080061,1.120809,-0.659391
0.681645,1.331441,-0.539848,1.606037
0.868439,1.211303,-0.188478,1.502431
0.619330,1.507021,0.484189,0.241153
1.790863,0.362370,-1.672068,-1.033644
1.114840,1.685371,-0.073848,-0.231315
1.399374,0.472837,0.396489,0.133769
1.802159,1.905937,1.819596,-0.775157
0.568067,1.070601,0.076837,-0.769297
1.279853,1.874286,1.487549,1.291257
0.622758,1.418231,2.717057,1.391365
1.737154,0.230069,1.241764,-1.213433
0.978488,0.623464,0.011082,0.892499
1.812315,1.202798,1.211998,3.437334
0.806475,1.333635,0.237196,-0.170086
1.727812,1.376749,0.650487,-2.009603
0.280669,1.759700,-0.578867,0.703992
0.957781,0.966970,1.993500,-1.065015
1.030583,1.453862,-0.558315,0.050205
1.620553,0.253477,1.329000,-0.262428
1.519795,1.387626,1.039703,0.132151
1.000889,1.554021,0.305791,0.270610
1.793199,1.272467,2.192520,0.261186
0.167719,0.719119,0.002070,0.542477
0.705541,1.578693,0.103737,1.276065
1.743965,1.214856,0.521544,0.754395
0.309617,1.949177,-0.085885,0.950040
0.861377,1.376266,0.793278,-0.822472
0.063353,0.113434,1.730456,0.436429
0.582942,0.040465,0.162237,-1.109439
0.105443,1.957027,0.854851,1.741303
1.984771,1.981318,1.408743,1.550031
0.849482,0.362689,1.423591,0.602505
0.723317,1.599568,1.161035,0.442121
0.520417,1.914082,-0.818510,1.881922
0.476408,0.795240,-1.545900,1.274844
0.415010,0.294981,-0.733996,-1.110561
0.245133,0.279121,1.578652,0.549416
1.254938,1.008508,1.356638,-0.607357
0.105501,1.038703,0.462574,0.391178
1.156878,0.471620,-0.081596,-0.186644
0.870487,0.669159,-0.635939,3.090237
1.203482,1.921481,0.600260,1.394372
1.261872,1.324783,0.462128,1.928776
0.234367,1.264064,0.530907,0.703248
1.339327,0.864517,1.984507,2.361764
1.482707,1.220206,1.143220,2.103992
1.408826,1.584302,2.047962,1.359039
0.215800,1.606522,0.621338,1.313193
1.828303,1.380886,0.540265,-1.638647
0.166625,1.627134,0.582923,0.808392
0.465868,1.766373,0.168745,0.520429
0.649138,0.154802,1.079761,-0.037725
0.499688,1.530402,1.854617,-0.004048
1.705992,0.849097,0.372880,0.035138
1.125535,1.485619,-1.149346,0.726379
1.663491,1.381112,1.358374,0.868544
1.694370,0.066801,0.560635,-2.011281
0.086878,0.060904,0.800961,1.362828
1.786119,1.239324,1.268922,0.938616
0.408221,0.537998,1.532154,1.152318
1.442467,0.150302,-1.155150,0.344278
1.433793,1.292186,2.028327,1.019058
1.801527,1.869395,0.083890,0.783972
1.472156,0.504860,0.307728,-0.999640
0.137374,1.068000,0.373251,-1.538073
0.655650,1.266817,0.354114,0.930106
0.018569,0.716389,0.849445,1.062444
0.797543,1.202947,1.705432,-1.820617
1.461150,0.155058,0.822768,-0.073549
1.566382,0.310250,-1.079346,0.944571
0.774478,0.011847,0.134377,-1.533619
1.533857,0.587566,0.665557,0.252480
1.345317,0.261506,2.067962,-0.902195
0.079697,0.510846,-0.518886,2.111922
0.600820,1.954723,1.096300,0.027243
1.022358,0.772993,-1.060944,0.619228
0.643861,1.482902,-1.053809,-0.508845
0.941564,1.839982,0.010014,0.848389
1.424516,0.838748,-0.087073,-0.410260
1.623131,1.224491,0.922968,0.575299
1.327819,0.857828,-1.231597,1.670763
1.858426,0.429582,0.147080,1.456822
0.032250,0.580979,-0.267155,-0.609921
1.248796,0.810928,1.781630,1.287392
1.671903,1.156760,0.952957,-0.161824
1.227723,0.426103,2.086458,-3.382548
0.916308,0.993450,2.631558,-0.094169
0.829891,1.159294,3.227341,1.567992
0.794033,1.280342,-1.528182,-0.055337
1.794912,0.351461,1.418846,-0.183544
1.551352,0.915282,1.730735,0.110222
0.423920,0.317122,0.146267,-2.266698
0.101303,0.011493,0.193347,1.575172
1.140432,0.012481,0.399588,-0.644274
1.600378,1.792169,0.927608,0.584697
0.257740,0.679261,1.626646,2.789011
1.302238,1.918385,0.583113,0.975676
1.972184,1.428883,1.356304,0.857583
0.224538,1.446656,-0.539836,-0.172588
0.643464,1.823293,-0.174379,0.072491
0.932245,1.701899,1.431879,0.600442
0.794920,1.517540,-0.745149,-0.046249
0.148658,1.152615,-1.615273,2.552571
0.301523,0.101058,1.333063,0.065965
1.103246,1.858066,0.605001,0.363810
0.387541,0.011741,-0.509658,0.173024
0.280643,1.022866,-1.262016,0.556129
1.679694,0.502477,1.903128,0.239252
0.717907,0.442630,1.214272,-0.334061
0.887442,0.531855,1.967065,-0.327561
1.425714,0.425084,-1.250227,-2.407370
0.611117,1.717231,-0.335003,-0.177489
1.073413,1.176893,-0.049023,-0.551812
0.607656,1.173149,0.627750,-0.376163
1.657949,1.352248,0.915453,-0.577259
0.324161,0.194191,1.962515,1.205076
1.771753,0.719610,1.683738,0.145033
0.834093,1.944184,1.414099,0.266079
1.742643,0.731486,1.941881,-0.530278
1.551070,0.084032,1.248766,-0.392343
0.732080,1.954533,1.154443,1.367887
1.525089,0.000125,0.657604,0.170576
0.098641,1.758914,-0.123236,-2.202987
1.494025,1.788218,0.640121,1.300123
0.105781,0.969373,-0.705738,0.889714
0.217131,0.518402,-0.087728,-0.006410
1.177304,1.844419,0.054620,2.711288
1.936364,0.541804,0.497200,0.338661
0.620652,0.782131,2.185366,-0.193700
0.793501,0.912570,0.205897,0.802953
0.741902,0.702081,-0.246231,1.693770
0.002330,1.884725,-0.194938,3.202897
1.110298,1.625755,0.569868,1.210074
0.247821,0.323716,0.641715,0.308937
1.398009,0.068880,0.439278,-1.775022
1.719983,1.810743,0.160570,0.926108
0.216111,1.374726,-0.018233,-0.239054
0.130296,1.236301,-1.504606,0.608706
1.593383,0.564074,2.234190,-0.666256
1.659098,1.609699,-0.111874,0.763527
0.300539,0.052660,0.478514,-0.282612
0.590640,1.694770,0.944378,-0.663310
1.159320,1.843309,1.141998,0.864632
1.579242,1.977984,0.960959,0.566623
1.484362,0.443753,0.802018,-0.697337
1.460453,1.687017,-0.252669,-0.386660
0.942224,1.340635,1.788413,2.173419
0.262748,1.854342,0.695097,1.678477
0.943675,1.692235,0.310609,0.539002
0.076806,0.668571,-0.784042,-2.646725
0.045321,1.119198,-1.651889,0.311869
0.430042,1.695026,1.241615,1.870839
0.392950,0.218827,0.634334,-0.819494
1.822191,0.686172,0.736451,-0.530022
1.890252,0.623429,0.106144,-2.061100
1.075310,1.018170,-1.315430,0.680584
0.641191,0.331792,0.347874,-2.102890
0.530667,0.214397,1.020051,-1.104032
0.948704,0.898379,0.492500,0.757382
0.597278,0.159170,-0.106610,0.443618
1.357251,1.056587,1.503839,0.918277
1.958713,1.166123,2.031901,1.677997
1.434946,0.765103,0.625970,-0.002559
1.709854,1.614594,1.299876,0.668386
0.971933,0.422644,-0.343956,-0.353642
0.887546,1.181911,-1.085154,0.258200
0.676149,0.007854,0.677909,1.345231
0.743847,1.885073,1.217190,-0.115299
0.576095,1.028457,0.167352,0.932754
0.265850,0.822545,-0.429485,-0.358860
1.219203,1.947618,-1.080641,1.128484
0.338496,1.359098,-0.520565,1.558469
1.670501,0.655989,-0.107913,-0.243501
1.354751,1.160852,0.651068,-2.520380
0.380382,0.532632,0.919761,0.776176
0.624407,1.569572,0.878833,0.607146
1.541354,1.935591,0.567042,1.498977
0.667142,0.537422,-0.067047,-0.493765
0.849962,0.689973,0.688330,0.447942
0.102450,0.266163,-0.070173,0.572105
1.840090,0.615465,0.054895,-0.900000
1.285611,1.207812,-0.081581,0.606049
0.907894,0.479884,0.280744,0.063543
1.030564,1.210687,0.217691,0.191851
0.497765,1.173890,0.673186,0.638787
0.421539,0.344785,-0.167002,0.522938
0.094540,0.378146,1.157997,-1.413078
0.290492,0.276724,1.567263,-0.855716
0.949470,0.764821,-0.761904,-0.619646
0.712799,1.192598,-0.727440,-0.545627
0.488686,1.929181,0.025485,1.955955
0.921083,1.394649,-0.971508,0.893353
1.577067,0.260528,-1.169450,0.449079
0.764092,0.112951,0.693164,0.825628
1.376992,0.294862,1.012476,0.680140
1.708922,1.649024,3.638691,1.399590
1.000715,0.728118,-0.915769,-0.957609
0.862943,1.940158,2.108804,-0.893697
1.754909,1.058351,-0.474141,-1.185848
1.831762,0.075261,-0.947597,-0.686917
0.047424,1.755674,1.175086,1.570682
0.383378,1.442282,0.930572,-0.428542
0.960206,0.917790,0.488047,-0.780545
1.086943,1.777812,0.791034,1.051928
0.278147,1.820357,0.425855,0.962792
1.223960,0.449336,0.645706,-0.064431
0.565927,0.221802,1.143747,0.349108
0.263076,0.624177,-1.069088,-0.080151
0.501740,0.237593,-0.445067,0.800411
1.884907,1.177840,0.238863,2.043373
1.812156,1.710790,-0.310895,-1.142496
1.985884,1.972781,0.795239,-0.188556
0.638147,1.834927,0.773906,0.506842
1.878100,1.542069,2.207031,0.117994
1.926250,0.103115,0.750627,1.089964
1.750432,0.135460,1.608358,1.650248
0.059395,1.598313,0.159504,1.194707
0.986644,1.712489,-1.736271,0.454916
0.773216,1.252448,-0.267691,0.599927
1.520814,0.248747,-1.023993,-0.702315
0.213720,0.238098,1.476800,-1.513362
1.463049,1.983500,0.897510,0.013872
1.576709,0.186201,0.275004,1.690851
1.189608,1.461174,1.931575,1.410763
1.382616,0.559922,-0.542575,0.235809
1.105058,0.793979,1.317152,-0.372181
1.237141,1.898040,-0.747830,-0.297861
1.828128,0.939459,0.925572,0.495628
0.290596,1.738977,-0.523509,-0.155031
1.604324,1.561420,0.644205,-0.233239
0.473480,0.575905,-1.573331,0.993266
1.529580,1.460007,1.837753,-1.067245
1.482423,0.815782,-1.837402,2.258361
0.022155,0.778923,-0.677760,0.747611
0.001307,1.908549,1.649482,0.299148
0.949021,1.234155,0.833693,0.859262
1.979718,1.987703,1.978218,2.145519
0.807985,1.434256,0.338481,0.238932
1.728249,0.833523,1.107915,0.175721
1.122662,0.042755,-0.888510,0.599401
0.672810,1.117677,0.802000,-0.121189
1.258418,1.324521,1.435458,-1.429659
0.156345,1.948852,-0.313892,-0.612659
0.463614,0.760600,-0.154872,0.596478
0.470532,0.264990,0.749369,-1.642340
0.559033,0.784040,-1.463525,-1.617785
0.784679,0.467102,1.005887,-0.194366
1.014394,0.206495,-0.357940,-0.470458
0.084365,1.674131,-0.340230,-0.034731
0.963535,1.044535,1.820392,-0.139373
0.341640,0.991997,1.259558,0.935727
0.908257,0.418761,0.527450,0.955451
1.792866,0.347078,0.227005,-0.762847
1.844739,1.145506,0.360913,1.132087
0.800308,1.211674,0.930664,1.099359
0.405805,1.498839,-1.238299,1.632857
1.943707,0.104521,0.789914,0.418383
0.539141,0.994562,-1.470637,-0.206166
1.939316,0.694735,0.715495,0.046316
1.844964,1.426315,1.001355,-0.571447
1.024032,0.339155,0.758063,-0.123588
1.356945,1.021774,0.457111,0.038190
1.198944,1.317678,-0.290490,0.930560
1.503852,0.949974,1.106929,-0.895630
1.533609,0.831110,1.288674,2.062397
0.089436,0.440260,0.397428,1.316839
1.555462,0.307794,-0.825615,-0.542005
1.524909,1.580993,-1.141632,0.518862
0.282593,0.172883,0.455510,1.751878
1.550808,0.048760,1.289918,-0.007888
0.884718,1.766233,0.678481,0.612692
1.629117,0.580589,-0.665886,-1.200439
0.591525,0.546672,-0.349882,-0.166979
1.610034,0.734075,1.419535,-1.034719
1.060784,0.656365,1.383314,-0.098416
0.611771,0.000234,-1.692382,-0.139257
0.395025,0.880255,-0.293777,0.952245
1.854707,1.211314,1.643800,1.129177
0.854230,1.847048,1.435028,0.995507
1.614638,0.087955,-2.141755,0.164613
0.606512,0.134913,-0.580811,0.416107
0.378947,1.607700,1.677045,-0.191112
0.966280,1.396372,0.182934,1.811122
0.038887,0.181933,1.516044,0.065659
0.588086,0.960672,-0.375822,1.332448
0.016140,1.629135,-0.291962,0.548595
1.950785,1.122745,1.660626,-0.286974
0.471082,0.196664,0.018929,0.763484
1.090504,0.044625,0.654116,-1.524916
0.525601,1.531070,0.392272,3.149728
0.253340,1.762135,-1.929705,0.496570
1.498496,0.954052,0.044581,1.056235
0.466124,0.063090,0.332218,1.477330
0.848386,1.924875,0.490762,-1.139978
0.034609,1.529719,-1.270990,0.079847
0.555039,0.835438,0.027939,0.864456
1.095377,0.822454,0.813287,-1.089415
1.722815,0.653934,-1.286548,1.534749
1.136268,0.483096,0.177185,-0.056186
0.317168,1.310683,-0.021601,1.639899
0.805087,1.195301,0.820900,-1.042974
0.218699,0.629956,0.862330,0.530620
0.262547,0.271291,0.840066,0.701112
1.180878,1.562514,0.494137,0.572636
1.845846,1.105002,1.008741,-0.717756
1.343410,0.649993,0.733697,0.847748
0.275277,0.059345,2.054563,0.021036
1.616570,1.701759,1.646038,0.453400
1.719319,0.111359,1.308705,-0.325715
1.878244,0.250114,1.221559,-0.377356
0.478942,1.737004,0.391358,2.328675
0.351070,0.338291,-0.771793,0.124997
0.032210,0.798824,-0.530816,-0.772543
0.845782,0.163590,0.339166,-0.519324
1.730775,0.512433,0.620978,-0.614151
0.015953,0.973758,0.251731,0.946320
1.410372,1.093342,1.289992,0.712501
1.849296,1.925312,2.481001,0.630236
0.095318,1.085380,-0.647823,-0.085939
1.475865,0.875981,0.425122,-0.960946
0.047819,1.497277,0.122962,-0.138640
1.744175,0.821367,2.124068,0.784589
1.171457,0.154203,0.685363,-0.752011
1.593331,1.570328,1.494143,0.795954
0.891539,1.898332,-0.279303,1.623906
0.286068,0.614099,-0.319778,0.692629
0.810699,0.172435,0.079965,-0.874647
1.451857,1.402677,-0.799813,0.573349
1.916884,1.854797,1.084465,0.084196
1.656707,1.083015,-0.253862,2.380958
1.943052,1.235186,0.721558,0.252063
1.488932,0.791710,0.499798,-0.665354
0.484270,1.571283,1.868023,-0.379685
0.523336,1.711478,0.170734,-1.138994
1.003501,1.969511,-0.656864,2.560972
1.509889,1.285312,1.582310,1.949472
0.122608,0.613456,-0.844636,-0.418671
0.706492,1.541301,-0.852818,0.818936
0.348734,1.304339,-0.041500,0.037474
0.891855,0.575023,0.866962,-1.266459
1.842084,0.979588,2.642460,1.387591
0.550789,1.540261,1.435799,0.829366
1.875842,0.748101,1.608349,1.107535
0.334156,1.964926,0.432054,1.299805
0.059495,0.551302,-0.493131,1.792669
1.691389,1.306682,0.228625,1.347132
1.634266,1.150220,-0.447733,1.824686
1.248755,0.468997,0.353943,1.056687
1.107903,0.342052,-0.436456,-1.141239
0.548698,0.508253,1.083601,0.481926
0.318341,0.583654,-0.609812,0.913647
1.446375,0.442153,-0.386176,-0.687446
0.698045,1.361696,1.755552,0.260210
0.678994,0.979559,-0.442031,1.089576
0.548251,1.286755,-0.139837,1.825567
1.581851,0.244004,1.456917,-1.834058
0.906431,0.468992,-1.863356,0.883715
0.661136,1.213035,0.741472,-0.048231
1.699433,1.188227,2.231013,-0.699336
0.774866,1.382562,1.433575,0.679687
0.472863,1.648644,1.530443,-0.152390
1.653390,0.877060,0.114642,0.789574
0.932939,0.050953,-0.649018,0.508070
1.784952,0.652016,0.749912,-0.399035
0.254052,0.138325,-0.503994,-0.621143
0.616207,1.365690,-2.111297,-0.194714
1.252897,0.597323,-1.919694,0.549454
0.961319,1.454002,0.671351,-0.329119
1.099339,0.994787,-0.116676,-0.191314
1.799591,0.469825,1.749500,1.153777
0.863079,1.880632,-1.092154,0.438791
0.825149,1.039307,-0.526401,-0.403427
1.964105,0.637008,1.864697,0.692734
0.057856,0.247844,-0.723208,-0.388000
1.766440,0.189181,-0.345531,-0.388100
0.520022,0.151572,-0.647110,-0.031148
0.211550,0.828817,0.598645,-0.326735
0.826103,0.093194,-0.629560,-1.919578
1.524566,1.439239,1.345212,1.919641
1.338812,1.414960,2.223134,-0.364680
1.154198,0.822607,1.371563,-0.505591
0.998928,1.382855,0.605403,-0.498434
1.314973,1.310449,0.708809,1.350971
0.493642,1.390772,1.907554,0.318633
1.206200,1.325157,-0.214106,0.349460
1.184361,1.437270,0.281461,0.407392
0.994758,1.406047,0.655708,-1.073672
1.383069,1.007505,-1.207794,0.127737
1.470586,1.009344,1.396957,-0.437087
0.838823,0.829434,-0.339576,-1.101466
0.834490,0.037878,2.186050,-0.390555
1.768805,1.242174,0.792206,1.401931
1.771562,0.357228,0.873654,-0.354312
0.171209,1.671507,-1.871945,0.856829
0.527750,1.702221,0.602683,-0.297380
0.572008,1.028402,-1.322279,0.244196
0.100135,0.118891,1.305919,0.386447
1.369537,0.492193,1.886802,-1.779415
1.533385,0.787105,1.705225,-0.051057
