init_x,init_y,next_x,next_y
0.870305,0.895522,2.833557,1.105027
1.200116,0.135293,-1.057131,0.763745
1.271750,1.139970,0.685817,0.106567
0.414375,1.343712,0.904975,0.953229
1.191692,1.005804,-0.306547,1.098623
1.594422,1.938248,1.829192,0.419501
1.753972,1.357279,2.021607,-0.064267
1.911253,1.701514,1.951703,2.294358
1.162988,0.200589,1.360009,-0.053519
1.955854,0.823009,0.527282,1.627403
1.855531,0.325530,-0.152066,-0.011002
0.983338,0.296067,1.587830,-0.916970
0.398977,1.343044,2.248351,1.807580
0.368727,0.732871,0.855357,0.700382
0.183364,0.678988,1.109704,0.100558
0.281588,1.732772,-0.539998,1.141583
0.115405,1.021066,-0.239670,0.284377
1.940308,1.128988,0.779653,1.145635
1.553263,1.495728,0.570259,0.244449
0.643377,1.846320,1.456025,-0.228810
1.400445,1.957572,1.239903,0.223331
1.346745,0.999609,0.064929,1.153384
1.361123,1.358527,0.015051,0.816014
1.815776,1.339178,0.374299,0.502101
0.072660,1.894290,1.461081,-0.200382
1.957623,0.740548,1.034118,-0.277949
0.921607,1.831916,2.733825,1.038775
1.479366,1.757443,0.348570,1.631407
0.845104,0.910870,-0.458877,3.140040
1.271648,1.036906,1.580501,0.542772
1.964255,0.146187,0.550231,0.869538
1.880303,1.451002,2.304409,0.048688
1.358479,0.546937,2.779106,1.537107
1.989289,1.724459,1.936622,1.565389
0.593752,0.246496,-0.359793,0.745721
1.360996,1.398223,2.086158,0.648550
0.281849,0.431079,-0.290531,1.473930
0.168920,0.907935,-0.538956,-0.134116
0.102365,0.232110,0.508547,0.530190
0.437767,1.686991,-0.729503,0.788921
1.825025,0.267591,0.901816,0.622603
1.481270,0.066032,3.176360,-0.140901
1.691014,1.687204,0.477069,0.006803
1.404354,1.893437,2.229207,0.809450
1.219950,1.465070,0.203317,0.693195
0.860921,0.104522,-1.921496,-0.133121
0.229871,0.922981,0.267059,1.213507
0.393731,1.468408,-0.017314,0.756020
0.574414,1.812023,1.876167,1.426891
1.126875,0.088668,1.104439,-0.812372
0.140005,1.436228,1.153821,1.052456
0.907244,1.777016,0.302580,0.922271
0.811931,1.287231,0.466810,-0.121605
0.569241,1.049782,-0.326037,0.063345
0.978983,1.962876,1.548272,2.800031
1.623265,1.471336,-0.826045,-0.012372
1.117936,0.521708,-1.015043,1.677374
0.493893,1.975419,0.014399,0.216143
1.718077,0.490172,1.031681,-1.453324
0.246484,1.287459,-0.338216,1.509656
1.321401,0.575327,1.719476,0.036295
1.750263,1.702914,0.232305,-0.602909
1.845266,1.391338,-0.210639,-0.111347
0.485279,1.842811,-0.079786,1.871547
1.393449,1.575660,1.377226,2.815266
1.226451,1.611938,2.809011,2.248520
1.422412,0.439282,1.161030,-0.751921
0.488529,1.223774,-0.885282,2.803197
1.142341,0.223861,2.617542,0.136625
0.760922,0.052734,0.494434,-0.318788
0.529926,0.801877,1.001550,0.457201
1.801890,1.995240,0.627734,2.041057
0.541391,1.575524,1.237269,1.190838
1.953217,0.529415,0.473531,-1.254171
1.234595,1.369888,-0.463201,0.566255
0.839082,1.069786,-0.060538,1.813817
1.381739,1.692128,0.534873,-0.008266
1.723171,1.265566,-1.731257,-2.611585
0.948059,1.134845,-0.396413,1.056869
1.482119,0.949338,1.013564,1.174886
0.327408,0.940916,-0.715899,1.961467
0.762481,1.045503,1.214545,1.051850
0.844423,0.738067,0.143368,-1.084249
1.772350,1.490625,2.125724,1.337736
0.276049,0.153024,0.684683,-0.362027
0.519289,1.798042,0.928653,1.790012
1.957536,1.618637,1.611980,1.257328
1.261207,0.868183,-0.070069,1.465378
1.521261,1.027749,0.109083,-0.118844
0.477072,1.557497,-0.805814,0.742200
0.463611,0.606596,-0.461402,0.704389
0.624981,1.358650,-0.781173,0.816165
1.070229,0.379526,1.064080,1.282515
0.221515,1.012508,-0.951578,0.235228
0.971962,0.636676,0.630693,1.481740
1.700649,1.199794,0.461814,0.325048
1.664613,1.110425,1.479710,1.177082
0.441308,0.337955,0.731046,1.737008
1.484040,1.720322,0.765138,1.677678
1.157267,1.089338,0.702037,-0.964738
1.284130,0.710956,0.278844,2.335935
1.584594,0.998707,0.737889,0.259785
0.758685,0.139470,2.243576,-1.154032
0.362709,1.373841,2.182897,1.061347
1.925342,0.883476,-1.458640,1.605563
1.214866,0.907174,0.115707,0.033359
1.608816,1.857211,1.765567,-0.079658
1.600828,0.006200,0.334929,-0.753451
0.241715,1.246152,1.367105,-0.537370
0.743159,1.638434,0.398915,2.967610
0.439309,1.694688,-0.221720,0.511728
1.408156,1.891444,1.038580,1.350471
1.130546,0.085611,-2.057839,0.938527
0.858629,0.577453,0.336355,-1.929621
0.544624,1.565987,-1.104856,2.457377
0.730543,1.710187,-0.600788,1.604423
0.478545,0.248642,0.514369,-0.793567
0.929498,0.475962,-1.713425,-0.071846
1.036410,0.623280,0.601522,-0.628425
1.335490,0.164326,0.443850,-0.091970
1.130975,0.135185,-0.102294,-0.263376
0.362604,1.175332,0.598787,-1.555359
0.312959,0.269252,-1.000464,1.439149
1.896468,1.168868,1.074372,1.614615
0.927957,0.049962,-0.671272,-1.010163
1.148500,1.710763,0.235950,-0.238546
0.242727,1.141106,0.566301,0.835556
0.925727,0.915896,0.563481,-0.438927
0.716343,0.965263,-0.043255,1.502736
0.091906,0.214709,0.361616,0.451665
1.709112,1.283341,1.378016,1.579734
1.122346,0.672780,0.777248,1.258946
0.567931,1.542815,-0.131113,0.812867
1.269335,0.753397,0.929976,-1.751077
1.803773,1.954480,-0.670170,2.187109
0.087646,1.262499,-0.353380,0.742258
1.529849,1.790254,1.825598,0.359104
1.189705,1.904110,1.285502,-0.411403
1.707123,0.232164,1.591964,0.339481
1.494470,0.275667,2.195105,0.083884
0.890545,1.886474,1.271596,-1.531458
0.855051,0.303066,-0.626691,0.840446
1.917752,0.062249,1.131905,-0.963447
0.469760,1.355651,-0.253130,-2.189777
1.920629,1.219267,1.517512,0.996832
0.913278,1.897344,-0.998221,-0.144564
0.737389,0.386929,-1.814417,-2.970749
0.772154,0.826689,-0.500918,-0.169712
0.423022,0.312176,0.321375,0.685822
1.148509,1.533379,0.742545,0.344943
0.728461,1.825479,0.328180,0.617807
1.836111,0.123840,0.119561,-1.109843
0.368184,0.362783,2.832867,0.977965
1.452780,0.418652,0.844172,-0.670231
0.736515,0.902805,-0.295726,-1.279716
1.441982,0.645892,-0.656497,0.345570
0.189412,0.947728,0.073482,2.777715
1.456855,0.111898,0.702618,-1.857457
1.635518,1.490676,1.405163,3.184246
1.695192,0.780967,2.246227,1.434830
0.440066,0.550761,0.653606,-0.345568
1.898978,0.648570,2.746978,-1.070608
1.355763,0.030376,0.759888,0.797671
0.134279,0.063416,-1.442567,0.389731
0.143569,0.039636,-2.026679,-1.058820
0.323980,1.975909,-0.477155,-1.121965
1.604524,0.072287,1.026546,-1.922756
0.720380,1.873536,0.302092,1.386523
1.040782,0.066302,-0.644629,0.059033
0.554158,0.482170,1.554334,0.211451
0.903319,0.582355,0.172579,1.019923
1.409491,1.435310,2.090168,1.121375
0.995310,1.422040,-1.434460,1.842878
0.600177,0.318819,2.111897,0.156478
0.597696,0.759756,0.370600,1.951521
1.355332,1.928866,0.244595,0.306529
1.080156,0.332870,1.189636,-0.149754
1.796468,0.893247,0.019885,0.983308
0.637888,1.003016,-0.856340,2.040167
1.474050,1.967863,-0.040511,0.445125
