init_x,init_y,next_x,next_y
1.723578,1.812399,1.164266,-1.693658
0.074230,1.112594,-0.981148,1.168315
1.537250,1.075543,-1.171395,2.065320
1.837232,1.202249,0.435902,1.866843
0.392549,1.580362,-0.025750,0.855964
1.855230,1.940812,-0.052698,1.117297
0.125638,0.208400,-0.934314,1.054798
1.254383,1.905491,0.847786,-0.326925
0.237187,1.248451,2.011723,-0.032113
0.929912,1.380888,-0.058495,0.903938
1.300084,1.881350,0.087246,1.130369
1.503231,1.498935,0.806407,1.277117
1.293622,1.202883,-1.421788,-1.593326
1.958531,1.517971,-0.666554,0.543757
0.078704,0.140672,0.401599,1.037825
0.328010,0.778926,0.809198,1.666523
1.584764,1.590711,1.727842,0.155476
0.498980,0.443667,-1.370652,0.642156
1.654128,0.129954,0.923310,3.109951
1.234526,0.132791,-0.431186,-0.742212
0.868603,1.233016,1.146336,0.782211
1.145305,1.200576,-0.651081,0.578512
0.954261,0.523469,0.388681,1.384531
1.961424,0.969226,-0.780826,1.290187
0.665142,1.947659,0.889450,1.482253
0.197019,0.614611,0.311471,-0.810484
1.920196,0.739573,0.894938,2.109330
1.227337,0.825519,-0.295496,-0.589320
1.376178,0.595633,-0.612812,0.818796
1.587189,0.442332,-0.172107,-0.750666
0.961630,1.752880,-0.090398,0.698916
1.698469,0.163688,1.649470,-0.500794
0.569866,1.245419,0.122213,1.164760
0.385765,1.600704,0.445245,0.147850
1.732300,1.528879,-0.799295,-0.259630
0.387803,1.486263,0.729261,0.697971
0.899372,1.147051,0.824647,0.025209
0.401421,1.534610,-0.049122,1.405181
1.565404,0.262843,-1.185998,0.771453
1.405407,1.968769,-0.492691,-1.014529
0.627987,1.790466,1.690214,1.023220
1.680258,0.556232,0.969874,0.066426
0.300792,0.395749,1.481203,1.450419
0.106445,0.770841,-1.298671,-0.146686
1.964636,0.219498,0.650179,1.154267
1.031544,1.658090,0.744679,1.108963
0.293831,1.784642,-0.292918,0.550503
0.127425,1.313030,1.003179,0.717601
0.687572,0.528818,0.220021,1.265016
1.144387,1.985038,-0.589662,0.660746
0.820118,1.906201,-0.990130,-0.544101
1.510547,1.333863,1.217989,-0.545531
0.016560,0.891909,0.103388,2.636590
1.807370,0.888791,1.735812,1.378066
1.513469,1.286160,0.828018,0.534992
1.272201,0.989223,1.850483,-0.047945
0.776192,1.045856,1.252212,2.123732
1.848227,0.426543,0.016636,2.320089
1.863936,0.344027,0.823284,-0.018693
0.003048,0.022474,0.039108,-0.910727
1.011449,0.419585,-0.768919,0.310701
0.345590,0.158016,-1.195659,0.775370
0.512629,1.080361,-1.266710,0.641555
0.562981,0.936249,2.233699,2.455440
0.934323,1.245247,0.589388,0.964696
1.531397,0.601279,-0.741745,0.557386
0.561275,1.738474,0.345443,1.605335
1.058981,0.305771,0.177274,0.582122
1.270838,0.828860,1.270869,-0.396251
1.925720,0.700618,1.333427,-0.426882
0.190671,0.545896,1.306554,-0.960533
0.074924,0.563656,2.070715,-0.002909
1.437330,0.932646,1.390496,-0.063209
1.682303,1.025648,0.761668,1.202340
0.937346,1.124843,2.898679,0.591315
1.185817,1.290001,0.272271,0.605604
1.728608,1.258197,0.039545,3.349745
1.506356,0.448068,0.187786,0.186377
0.906426,0.643109,1.730551,0.011470
0.781514,1.960831,0.629206,0.838989
0.618695,0.304488,0.570830,-0.447510
0.059512,0.200671,-1.719990,0.536010
1.717411,1.470097,0.700258,-0.519278
0.514809,1.423109,1.091300,1.045313
1.462124,0.668547,1.223739,0.352321
1.702745,0.364394,0.182198,-0.730295
1.195990,1.435243,0.732450,-0.396811
1.836329,0.568850,2.277627,-0.107498
1.854624,0.714214,-0.657092,-0.286528
0.108289,0.005154,1.363746,-0.765102
0.553835,0.456692,-1.141032,-0.672279
0.157555,0.793589,-0.194244,1.109232
1.007456,1.394256,0.984913,2.213497
0.284408,1.586961,0.249390,0.886637
0.448316,1.005446,-0.803069,1.341656
1.920979,0.460136,0.885001,1.144850
1.811517,0.433003,0.559791,1.339031
0.700447,0.958027,0.389448,-0.495035
1.786613,1.839841,0.994402,0.156080
1.477545,0.216132,2.434532,-0.263653
0.561780,0.969167,2.347819,1.903414
0.316491,1.746365,1.191310,1.034020
0.141647,1.226864,0.134719,0.572948
1.708942,1.942625,-0.749676,0.244909
1.784164,1.743167,2.207521,-0.204939
